year,stage,home_team,away_team,home_score,away_score,result,total_goals,home_elo,away_elo,elo_diff,home_fifa_rank,away_fifa_rank,rank_diff,home_form,away_form,form_diff,home_avg_scored,home_avg_conceded,away_avg_scored,away_avg_conceded,home_h2h_winrate,away_h2h_winrate,home_wc_exp,away_wc_exp,exp_diff,home_is_host,away_is_host,home_rest_days,away_rest_days
1958,Matchday 3,Czechia,Argentina,6,1,2,7,1501.2,1536.1,-34.8,38,1,-37,0.3909,0.6111,-0.2202,1.3,1.7,3.0,2.0,0.5,0.5,9,18,-9,0,0,4.0,4.0
1958,Matchday 3,Germany,Northern Ireland,2,2,1,4,1578.5,1480.8,97.7,9,60,51,0.6909,0.1667,0.5242,3.2,2.1,1.0,2.0,0.5,0.5,20,3,17,0,0,4.0,4.0
1958,Quarter-finals,Germany,Serbia,1,0,2,1,1573.0,1546.8,26.2,9,60,51,0.6545,0.6,0.0545,3.1,2.1,1.7,1.8,1.0,0.0,20,12,8,0,0,4.0,4.0
1958,Quarter-finals,Brazil,Wales,1,0,2,1,1597.0,1516.2,80.7,4,60,56,0.7455,0.55,0.1955,2.6,0.9,1.0,0.75,0.5,0.5,22,2,20,0,0,4.0,4.0
1958,Quarter-finals,Sweden,Russia,2,0,2,2,1519.7,1522.3,-2.6,28,60,32,0.5909,0.5,0.0909,1.9,2.6,1.0,0.667,0.5,0.5,12,11,1,0,0,4.0,4.0
1958,Quarter-finals,France,Northern Ireland,4,0,2,4,1522.9,1486.2,36.7,2,60,58,0.6364,0.3333,0.303,2.5,1.9,1.333,2.0,0.5,0.5,16,3,13,0,0,4.0,4.0
1958,Semi-finals,Germany,Sweden,1,3,0,4,1591.5,1539.8,51.7,9,28,19,0.7182,0.6818,0.0364,3.1,2.0,2.0,2.1,1.0,0.0,20,12,8,0,0,5.0,5.0
1958,Semi-finals,France,Brazil,2,5,0,7,1540.8,1612.4,-71.6,2,4,2,0.7182,0.7909,-0.0727,2.9,1.8,2.5,0.9,0.5,0.5,16,22,-6,0,0,5.0,5.0
1962,Matchday 1,Germany,Italy,0,0,1,0,1568.5,1578.0,-9.4,9,10,1,0.5909,0.6545,-0.0636,3.0,1.9,2.1,1.3,0.5,0.5,20,18,2,0,0,1437.0,2902.0
1962,Matchday 1,Chile,Switzerland,3,1,2,4,1491.7,1484.4,7.3,60,17,-43,0.4286,0.3636,0.0649,1.667,1.5,2.0,2.4,0.5,0.5,9,12,-3,0,0,4357.0,2895.0
1962,Matchday 1,Russia,Serbia,2,0,2,2,1502.2,1528.3,-26.1,60,60,0,0.3,0.5,-0.2,0.75,1.0,1.6,1.3,0.5,0.5,11,12,-1,0,0,1442.0,1442.0
1962,Matchday 1,Uruguay,Colombia,2,1,2,3,1619.6,1500.0,119.6,11,12,1,0.7,0.5,0.2,3.7,1.3,1.2,1.2,0.5,0.5,14,6,8,0,0,2888.0,14.0
1962,Matchday 1,Hungary,England,2,1,2,3,1531.3,1477.7,53.7,60,3,-57,0.5273,0.4111,0.1162,3.1,1.3,1.222,1.333,0.5,0.5,9,16,-7,0,0,1446.0,1446.0
1962,Matchday 1,Argentina,Bulgaria,1,0,2,1,1514.1,1500.0,14.1,1,60,59,0.4889,0.5,-0.0111,2.778,2.444,1.2,1.2,0.5,0.5,18,7,11,0,0,1445.0,14.0
1962,Matchday 1,Czechia,Spain,1,0,2,1,1523.2,1531.8,-8.6,38,8,-30,0.4818,0.6806,-0.1987,1.8,1.7,1.625,1.75,0.5,0.5,9,16,-7,0,0,1446.0,4358.0
1962,Matchday 1,Brazil,Mexico,2,0,2,2,1628.3,1355.1,273.2,4,15,11,0.8364,0.0818,0.7545,2.8,0.9,0.8,3.5,1.0,0.0,22,17,5,0,1,1436.0,1445.0
1962,Matchday 2,Germany,Switzerland,2,1,2,3,1569.1,1464.9,104.2,9,17,8,0.5545,0.2909,0.2636,2.7,1.7,1.9,2.4,0.0,0.5,20,12,8,0,0,3.0,4.0
1962,Matchday 2,Chile,Italy,2,0,2,2,1511.3,1577.4,-66.1,60,10,-50,0.5714,0.6091,-0.0377,1.857,1.429,2.0,1.3,0.5,0.5,9,18,-9,0,0,3.0,2.0
1962,Matchday 2,Russia,Colombia,4,4,1,8,1523.7,1486.6,37.0,60,12,-48,0.5333,0.0,0.5333,1.0,0.8,1.0,2.0,0.5,0.5,11,6,5,0,0,3.0,4.0
1962,Matchday 2,Serbia,Uruguay,3,1,2,4,1506.8,1633.0,-126.2,60,11,-49,0.4,0.7364,-0.3364,1.6,1.3,3.3,1.3,0.0,1.0,12,14,-2,0,0,2.0,3.0
1962,Matchday 2,Hungary,Bulgaria,6,1,2,7,1548.3,1480.8,67.5,60,60,0,0.6,0.0,0.6,3.1,1.4,0.0,1.0,0.5,0.5,9,7,2,0,0,3.0,4.0
1962,Matchday 2,England,Argentina,3,1,2,4,1460.7,1533.3,-72.5,3,1,-2,0.3364,0.5818,-0.2455,1.2,1.4,2.6,2.2,0.5,0.5,16,18,-2,0,0,2.0,3.0
1962,Matchday 2,Spain,Mexico,1,0,2,1,1511.3,1348.3,163.0,8,15,7,0.5444,0.0727,0.4717,1.444,1.667,0.8,3.4,0.5,0.5,16,17,-1,0,1,3.0,4.0
1962,Matchday 2,Brazil,Czechia,0,0,1,0,1635.2,1543.7,91.5,4,38,34,0.8727,0.5636,0.3091,2.6,0.9,1.7,1.6,1.0,0.0,22,9,13,0,0,3.0,2.0
1962,Matchday 3,Serbia,Colombia,5,0,2,5,1533.7,1488.8,45.0,60,12,-48,0.4818,0.3333,0.1485,1.5,1.3,2.5,3.0,0.5,0.5,12,6,6,0,0,5.0,4.0
1962,Matchday 3,Russia,Uruguay,2,1,2,3,1521.5,1606.1,-84.5,60,11,-49,0.5238,0.5909,-0.0671,1.5,1.333,3.2,1.5,0.5,0.5,11,14,-3,0,0,3.0,4.0
1962,Matchday 3,England,Bulgaria,0,0,1,0,1484.8,1464.6,20.2,3,60,57,0.4545,0.0,0.4545,1.5,1.4,0.5,3.5,0.5,0.5,16,7,9,0,0,5.0,4.0
1962,Matchday 3,Hungary,Argentina,0,0,1,0,1564.4,1509.1,55.3,60,1,-59,0.6727,0.4727,0.2,3.2,1.4,2.5,2.1,0.5,0.5,9,18,-9,0,0,3.0,4.0
1962,Matchday 3,Mexico,Czechia,3,1,2,4,1337.0,1548.9,-211.9,15,38,23,0.0636,0.5545,-0.4909,0.5,2.9,1.4,1.4,0.5,0.5,17,9,8,1,0,4.0,5.0
1962,Matchday 3,Brazil,Spain,2,1,2,3,1630.1,1522.5,107.5,4,8,4,0.8182,0.6273,0.1909,2.1,0.9,1.4,1.5,0.5,0.5,22,16,6,0,0,4.0,3.0
1962,Matchday 3,Italy,Switzerland,3,0,2,3,1553.7,1450.7,103.0,10,17,7,0.4818,0.2182,0.2636,1.9,1.5,1.9,2.5,0.0,1.0,18,12,6,0,0,5.0,4.0
1962,Matchday 3,Germany,Chile,2,0,2,2,1583.3,1535.1,48.2,9,60,51,0.6182,0.6667,-0.0485,2.2,1.6,1.875,1.25,0.5,0.5,20,9,11,0,0,3.0,4.0
1962,Quarter-finals,Serbia,Germany,1,0,2,1,1551.2,1600.5,-49.3,60,9,-51,0.5636,0.6818,-0.1182,1.7,1.3,2.2,1.6,0.0,1.0,12,20,-8,0,0,3.0,4.0
1962,Quarter-finals,Chile,Russia,2,1,2,3,1517.8,1546.3,-28.5,60,60,0,0.5333,0.6429,-0.1095,1.667,1.333,1.571,1.286,0.5,0.5,9,11,-2,0,0,4.0,4.0
1962,Quarter-finals,Czechia,Hungary,1,0,2,1,1518.0,1561.3,-43.3,38,60,22,0.4636,0.6545,-0.1909,1.2,1.6,3.0,1.1,0.5,0.5,9,9,0,0,0,3.0,4.0
1962,Quarter-finals,Brazil,England,3,1,2,4,1644.1,1483.7,160.4,4,3,-1,0.8636,0.4636,0.4,2.2,0.9,1.5,1.3,0.0,0.0,22,16,6,0,0,4.0,3.0
1962,Semi-finals,Czechia,Serbia,3,1,2,4,1540.5,1574.0,-33.5,38,60,22,0.5727,0.6455,-0.0727,1.3,1.6,1.7,1.3,0.5,0.5,9,12,-3,0,0,3.0,3.0
1962,Semi-finals,Brazil,Chile,4,2,2,6,1655.4,1539.5,116.0,4,60,56,0.9,0.6182,0.2818,2.3,0.6,1.7,1.3,0.5,0.5,22,9,13,0,0,3.0,3.0
1962,Third-place match,Chile,Serbia,1,0,2,1,1525.9,1552.1,-26.2,60,60,0,0.5091,0.5455,-0.0364,1.8,1.4,1.7,1.5,0.5,0.5,9,12,-3,0,0,3.0,3.0
1966,Final,England,Germany,2,2,1,4,1472.3,1577.7,-105.4,3,9,6,0.3727,0.5636,-0.1909,1.4,1.6,1.6,1.6,0.5,0.5,16,20,-4,0,0,1511.0,1511.0
1966,Matchday 1,Argentina,Spain,2,1,2,3,1512.3,1508.5,3.8,1,8,7,0.4545,0.5273,-0.0727,2.2,2.0,1.2,1.6,0.5,0.5,18,16,2,0,0,1498.0,1498.0
1966,Matchday 1,Germany,Switzerland,5,0,2,5,1571.8,1436.4,135.4,9,17,8,0.5545,0.1545,0.4,1.5,1.2,1.5,2.6,0.3333,0.3333,20,12,8,0,0,0.0,1496.0
1966,Matchday 1,France,Mexico,1,1,1,2,1524.9,1367.9,157.0,2,15,13,0.6,0.2364,0.3636,3.0,2.2,0.7,2.8,1.0,0.0,16,17,-1,0,1,2941.0,1497.0
1966,Matchday 1,England,Uruguay,0,0,1,0,1478.2,1581.3,-103.1,3,11,8,0.3909,0.4636,-0.0727,1.3,1.5,3.0,1.5,0.0,1.0,16,14,2,0,0,0.0,1496.0
1966,Matchday 1,Italy,Chile,2,0,2,2,1567.9,1547.4,20.5,10,60,50,0.5545,0.5818,-0.0273,1.8,1.3,1.6,1.4,0.0,1.0,18,9,9,0,0,1497.0,1488.0
1966,Matchday 1,Russia,North Korea,3,0,2,3,1524.7,1500.0,24.7,60,60,0,0.5,0.5,0.0,1.5,1.375,1.2,1.2,0.5,0.5,11,2,9,0,0,1493.0,14.0
1966,Matchday 1,Portugal,Hungary,3,1,2,4,1500.0,1538.8,-38.8,5,60,55,0.5,0.5364,-0.0364,1.2,1.2,2.1,1.2,0.5,0.5,8,9,-1,0,0,14.0,1494.0
1966,Matchday 1,Brazil,Bulgaria,2,0,2,2,1669.0,1465.8,203.2,4,60,56,0.9182,0.25,0.6682,2.2,0.6,0.333,2.333,0.5,0.5,22,7,15,0,0,1490.0,1496.0
1966,Matchday 2,Argentina,Germany,0,0,1,0,1532.1,1584.4,-52.3,1,9,8,0.5364,0.6273,-0.0909,2.3,2.1,1.7,1.1,0.0,1.0,18,20,-2,0,0,3.0,4.0
1966,Matchday 2,Spain,Switzerland,2,1,2,3,1488.7,1423.9,64.9,8,17,9,0.4455,0.1091,0.3364,1.3,1.7,1.5,2.9,0.5,0.5,16,12,4,0,0,2.0,3.0
1966,Matchday 2,England,Mexico,2,0,2,2,1484.0,1376.4,107.6,3,15,12,0.4091,0.3,0.1091,1.1,1.5,0.7,2.5,0.5,0.5,16,17,-1,0,1,5.0,3.0
1966,Matchday 2,Uruguay,France,2,1,2,3,1575.5,1516.4,59.1,11,2,-9,0.4455,0.5818,-0.1364,2.8,1.3,2.8,2.2,0.5,0.5,14,16,-2,0,0,4.0,2.0
1966,Matchday 2,Russia,Italy,1,0,2,1,1543.3,1586.7,-43.5,60,10,-50,0.6,0.6273,-0.0273,1.667,1.222,1.9,1.2,0.5,0.5,11,18,-7,0,0,4.0,3.0
1966,Matchday 2,Chile,North Korea,1,1,1,2,1528.6,1481.4,47.2,60,60,0,0.4727,0.0,0.4727,1.5,1.6,0.0,3.0,0.5,0.5,9,2,7,0,0,2.0,3.0
1966,Matchday 2,Portugal,Bulgaria,3,0,2,3,1522.2,1456.3,65.9,5,60,55,1.0,0.15,0.85,3.0,1.0,0.25,2.25,0.5,0.5,8,7,1,0,0,3.0,4.0
1966,Matchday 2,Hungary,Brazil,3,1,2,4,1516.6,1678.5,-161.9,60,4,-56,0.4364,0.9364,-0.5,1.8,1.3,2.1,0.6,1.0,0.0,9,22,-13,0,0,2.0,3.0
1966,Matchday 3,England,France,2,0,2,2,1498.0,1499.8,-1.8,3,2,-1,0.5273,0.4818,0.0455,1.1,1.1,2.8,2.1,0.5,0.5,16,16,0,0,0,4.0,5.0
1966,Matchday 3,Mexico,Uruguay,0,0,1,0,1362.4,1592.1,-229.8,15,11,-4,0.2636,0.5182,-0.2545,0.7,2.3,2.2,1.4,0.5,0.5,17,14,3,1,0,3.0,4.0
1966,Matchday 3,Russia,Chile,2,1,2,3,1565.7,1525.9,39.9,60,60,0,0.6727,0.4727,0.2,1.6,1.1,1.1,1.5,0.0,1.0,11,9,2,0,0,4.0,5.0
1966,Matchday 3,North Korea,Italy,1,0,2,1,1484.1,1564.2,-80.1,60,10,-50,0.3333,0.5091,-0.1758,0.5,2.0,1.6,1.2,0.5,0.5,2,18,-16,0,0,4.0,3.0
1966,Matchday 3,Hungary,Bulgaria,3,1,2,4,1545.3,1440.1,105.2,60,60,0,0.5364,0.1,0.4364,1.9,1.2,0.2,2.4,1.0,0.0,9,7,2,0,0,5.0,4.0
1966,Matchday 3,Portugal,Brazil,3,1,2,4,1538.5,1649.8,-111.3,5,4,-1,1.0,0.7727,0.2273,3.0,0.5,2.2,0.9,0.5,0.5,8,22,-14,0,0,3.0,4.0
1966,Matchday 3,Germany,Spain,2,1,2,3,1581.4,1505.1,76.3,9,8,-1,0.6091,0.5455,0.0636,1.5,0.9,1.4,1.5,0.5,0.5,20,16,4,0,0,4.0,5.0
1966,Matchday 3,Argentina,Switzerland,2,0,2,2,1535.1,1407.6,127.5,1,17,16,0.5273,0.0636,0.4636,1.7,1.8,1.4,3.0,0.5,0.5,18,12,6,0,0,3.0,4.0
1966,Quarter-finals,Germany,Uruguay,4,0,2,4,1597.1,1580.6,16.5,9,11,2,0.6818,0.5,0.1818,1.5,0.8,2.0,1.4,0.5,0.5,20,14,6,0,0,3.0,4.0
1966,Quarter-finals,England,Argentina,1,0,2,1,1518.1,1548.0,-30.0,3,1,-2,0.6273,0.6182,0.0091,1.3,1.0,1.3,1.7,1.0,0.0,16,18,-2,0,0,3.0,4.0
1966,Quarter-finals,Portugal,North Korea,5,3,2,8,1564.7,1508.6,56.0,5,60,55,1.0,0.6667,0.3333,3.0,0.667,0.667,1.333,0.5,0.5,8,2,6,0,0,4.0,4.0
1966,Quarter-finals,Russia,Hungary,2,1,2,3,1583.5,1559.4,24.1,60,60,0,0.7364,0.6273,0.1091,1.7,1.2,2.1,1.1,0.5,0.5,11,9,2,0,0,3.0,3.0
1966,Semi-finals,England,Portugal,2,1,2,3,1539.8,1581.5,-41.7,3,5,2,0.7091,1.0,-0.2909,1.4,1.0,3.5,1.25,0.5,0.5,16,8,8,0,0,3.0,3.0
1966,Semi-finals,Germany,Russia,2,1,2,3,1616.1,1602.1,14.0,9,60,51,0.7455,0.8,-0.0545,1.8,0.8,1.7,1.3,0.5,0.5,20,11,9,0,0,2.0,2.0
1966,Third-place match,Portugal,Russia,2,1,2,3,1559.1,1582.9,-23.8,5,60,55,0.6667,0.6818,-0.0152,3.0,1.4,1.8,1.3,0.5,0.5,8,11,-3,0,0,2.0,3.0
1970,Final,Brazil,Italy,4,1,2,5,1623.6,1539.7,83.9,4,10,6,0.6182,0.4091,0.2091,2.1,1.2,1.4,1.2,0.0,1.0,22,18,4,0,0,1433.0,1433.0
1970,Match for third place,Uruguay,Germany,0,1,0,1,1561.5,1635.3,-73.8,11,9,-2,0.4,0.8091,-0.4091,1.3,1.8,1.9,0.6,0.0,1.0,14,20,-6,0,0,1428.0,1426.0
1970,Matchday 1,Italy,Sweden,1,0,2,1,1524.4,1562.8,-38.3,10,28,18,0.3273,0.7545,-0.4273,1.3,1.6,2.0,2.1,0.0,1.0,18,12,6,0,0,0.0,4362.0
1970,Matchday 1,Uruguay,Israel,2,0,2,2,1545.7,1500.0,45.7,11,60,49,0.3182,0.5,-0.1818,0.9,1.7,1.2,1.2,0.5,0.5,14,1,13,0,0,0.0,14.0
1970,Matchday 1,Belgium,El Salvador,3,0,2,3,1415.3,1500.0,-84.7,6,60,54,0.119,0.5,-0.381,1.167,3.167,1.2,1.2,0.5,0.5,14,2,12,0,0,5827.0,14.0
1970,Matchday 1,Mexico,Russia,0,0,1,0,1373.9,1561.5,-187.6,15,60,45,0.3182,0.5636,-0.2455,0.7,1.8,1.9,1.3,0.5,0.5,17,11,6,1,0,1412.0,1403.0
1970,Matchday 1,Morocco,Germany,1,2,0,3,1500.0,1651.1,-151.1,16,9,-7,0.5,0.8545,-0.3545,1.2,1.2,2.0,0.6,0.5,0.5,6,20,-14,0,0,14.0,0.0
1970,Matchday 1,Peru,Bulgaria,3,2,2,5,1462.3,1426.0,36.3,40,60,20,0.0,0.0714,-0.0714,0.5,2.0,0.333,2.5,0.5,0.5,5,7,-2,0,0,14564.0,1413.0
1970,Matchday 1,Czechia,Brazil,1,4,0,5,1562.4,1638.8,-76.5,38,4,-34,0.6727,0.6636,0.0091,1.5,1.5,2.4,1.3,0.0,0.5,9,22,-13,0,0,2912.0,0.0
1970,Matchday 1,Romania,England,0,1,0,1,1462.1,1562.2,-100.1,60,3,-57,0.1,0.7818,-0.6818,1.25,2.25,1.4,0.9,0.5,0.5,7,16,-9,0,0,11681.0,1407.0
1970,Matchday 2,Sweden,Israel,1,1,1,2,1540.6,1482.6,58.0,28,60,32,0.6455,0.0,0.6455,1.8,1.9,0.0,2.0,0.5,0.5,12,1,11,0,0,4.0,5.0
1970,Matchday 2,Uruguay,Italy,0,0,1,0,1563.1,1546.6,16.4,11,10,-1,0.4364,0.4455,-0.0091,0.9,1.5,1.2,1.3,0.5,0.5,14,18,-4,0,0,4.0,3.0
1970,Matchday 2,Mexico,El Salvador,4,0,2,4,1383.8,1475.2,-91.4,15,60,45,0.3636,0.0,0.3636,0.5,1.5,0.0,3.0,0.5,0.5,17,2,15,1,0,7.0,4.0
1970,Matchday 2,Russia,Belgium,4,1,2,5,1551.7,1440.1,111.6,60,6,-54,0.5364,0.3393,0.1971,1.7,1.3,1.429,2.714,0.5,0.5,11,14,-3,0,0,6.0,3.0
1970,Matchday 2,Bulgaria,Germany,2,5,0,7,1408.0,1662.9,-254.9,60,9,-51,0.0536,0.8909,-0.8373,0.571,2.571,2.0,0.6,0.5,0.5,7,20,-13,0,0,5.0,4.0
1970,Matchday 2,Peru,Morocco,3,0,2,3,1480.2,1488.2,-8.0,40,16,-24,0.5,0.0,0.5,1.333,2.0,1.0,2.0,0.5,0.5,5,6,-1,0,0,4.0,3.0
1970,Matchday 2,England,Brazil,0,1,0,1,1576.6,1654.5,-77.9,3,4,1,0.8455,0.7091,0.1364,1.4,0.7,2.3,1.2,0.0,0.5,16,22,-6,0,0,5.0,4.0
1970,Matchday 2,Romania,Czechia,2,1,2,3,1447.7,1546.7,-99.1,60,38,-22,0.0667,0.5727,-0.5061,1.0,2.0,1.6,1.7,0.0,1.0,7,9,-2,0,0,4.0,3.0
1970,Matchday 3,Mexico,Belgium,1,0,2,1,1408.9,1426.3,-17.4,15,6,-9,0.4909,0.2639,0.227,0.9,1.2,1.375,2.875,0.5,0.5,17,14,3,1,0,4.0,5.0
1970,Matchday 3,Russia,El Salvador,2,0,2,2,1565.5,1450.1,115.4,60,60,0,0.6091,0.0,0.6091,1.7,1.0,0.0,3.5,0.5,0.5,11,2,9,0,0,4.0,3.0
1970,Matchday 3,Bulgaria,Morocco,1,1,1,2,1400.5,1467.7,-67.2,60,16,-44,0.0417,0.0,0.0417,0.75,2.875,0.5,2.5,0.5,0.5,7,6,1,0,0,4.0,5.0
1970,Matchday 3,Peru,Germany,1,3,0,4,1500.7,1670.4,-169.8,40,9,-31,0.7,0.9273,-0.2273,1.75,1.5,2.3,0.8,0.5,0.5,5,20,-15,0,0,4.0,3.0
1970,Matchday 3,England,Czechia,1,0,2,1,1561.0,1521.2,39.8,3,38,35,0.7091,0.4727,0.2364,1.1,0.7,1.7,1.4,0.5,0.5,16,9,7,0,0,4.0,5.0
1970,Matchday 3,Romania,Brazil,2,3,0,5,1473.2,1670.1,-196.9,60,4,-56,0.3333,0.7545,-0.4212,1.167,1.833,2.2,1.2,0.5,0.5,7,22,-15,0,0,4.0,3.0
1970,Matchday 3,Israel,Italy,0,0,1,0,1485.9,1547.6,-61.7,60,10,-50,0.3333,0.4545,-0.1212,0.5,1.5,1.1,0.9,0.5,0.5,1,18,-17,0,0,4.0,5.0
1970,Matchday 3,Uruguay,Sweden,0,1,0,1,1562.1,1537.3,24.9,11,28,17,0.4545,0.6273,-0.1727,0.8,1.2,1.8,1.3,1.0,0.0,14,12,2,0,0,4.0,3.0
1970,Quarter-finals,Italy,Mexico,4,1,2,5,1544.1,1429.9,114.1,10,15,5,0.4545,0.6,-0.1455,0.7,0.8,0.9,1.1,0.5,0.5,18,17,1,0,1,3.0,3.0
1970,Quarter-finals,Russia,Uruguay,0,0,1,0,1579.0,1540.7,38.3,60,11,-49,0.6727,0.3727,0.3,1.7,0.9,0.6,1.2,1.0,0.0,11,14,-3,0,0,4.0,4.0
1970,Quarter-finals,Germany,England,2,2,1,4,1681.4,1578.7,102.7,9,3,-6,0.9636,0.7727,0.1909,2.6,0.8,1.2,0.7,0.0,0.0,20,16,4,0,0,4.0,3.0
1970,Quarter-finals,Brazil,Peru,4,2,2,6,1679.8,1489.7,190.1,4,40,36,0.8,0.4667,0.3333,2.5,1.4,1.6,1.8,0.5,0.5,22,5,17,0,0,4.0,4.0
1970,Semi-finals,Italy,Germany,1,1,1,2,1557.7,1675.6,-117.9,10,9,-1,0.5545,0.8909,-0.3364,1.1,0.9,2.6,0.8,0.0,0.0,18,20,-2,0,0,3.0,3.0
1970,Semi-finals,Uruguay,Brazil,1,3,0,4,1542.9,1689.9,-147.0,11,4,-7,0.4,0.8364,-0.4364,0.5,0.9,2.7,1.5,1.0,0.0,14,22,-8,0,0,3.0,3.0
1974,Final,Netherlands,Germany,1,2,0,3,1484.5,1669.1,-184.6,7,9,2,0.3333,0.8182,-0.4848,1.0,1.5,2.2,0.9,0.5,0.5,11,20,-9,0,0,13181.0,1481.0
1974,Match for third place,Brazil,Poland,0,1,0,1,1701.9,1498.9,203.0,4,29,25,0.8727,0.5,0.3727,2.7,1.5,4.0,4.0,0.0,0.0,22,9,13,0,0,1480.0,13180.0
1974,Matchday 1,Zaire,Scotland,0,2,0,2,1500.0,1433.8,66.2,60,34,-26,0.5,0.1,0.4,1.2,1.2,0.8,2.8,0.5,0.5,1,8,-7,0,0,14.0,5843.0
1974,Matchday 1,Brazil,Serbia,0,0,1,0,1671.4,1530.6,140.8,4,60,56,0.7273,0.4545,0.2727,2.3,1.4,1.7,1.4,0.3333,0.3333,22,12,10,0,0,0.0,4380.0
1974,Matchday 1,East Germany,Australia,2,0,2,2,1500.0,1500.0,0.0,60,22,-38,0.5,0.5,0.0,1.2,1.2,1.2,1.2,0.5,0.5,1,6,-5,0,0,14.0,14.0
1974,Matchday 1,Germany,Chile,1,0,2,1,1679.4,1508.2,171.2,9,60,51,0.8455,0.3909,0.4545,2.4,1.0,1.2,1.5,1.0,0.0,20,9,11,0,0,0.0,2886.0
1974,Matchday 1,Poland,Argentina,3,2,2,5,1529.4,1526.3,3.1,29,1,-28,0.8333,0.5273,0.3061,2.5,2.0,1.1,1.5,0.5,0.5,9,18,-9,0,0,0.0,2884.0
1974,Matchday 1,Italy,Haiti,3,1,2,4,1564.3,1500.0,64.3,10,50,40,0.5545,0.5,0.0545,1.2,0.8,1.2,1.2,0.5,0.5,18,1,17,0,0,1459.0,14.0
1974,Matchday 1,Sweden,Bulgaria,0,0,1,0,1558.7,1404.4,154.3,28,60,32,0.6909,0.1333,0.5576,1.7,1.1,0.778,2.667,0.5,0.5,12,7,5,0,0,1466.0,1465.0
1974,Matchday 1,Uruguay,Netherlands,0,2,0,2,1530.9,1474.2,56.6,11,7,-4,0.3273,0.1667,0.1606,0.5,1.0,1.0,1.667,0.5,0.5,14,11,3,0,0,1459.0,0.0
1974,Matchday 2,Scotland,Brazil,0,0,1,0,1457.6,1663.7,-206.1,34,4,-30,0.3571,0.6909,-0.3338,1.0,2.333,2.1,1.4,0.5,0.5,8,22,-14,0,0,4.0,5.0
1974,Matchday 2,Serbia,Zaire,9,0,2,9,1538.3,1476.2,62.0,60,60,0,0.4545,0.0,0.4545,1.6,1.3,0.0,2.0,0.5,0.5,12,1,11,0,0,5.0,4.0
1974,Matchday 2,Australia,Germany,0,3,0,3,1480.0,1690.2,-210.2,22,9,-13,0.0,0.8636,-0.8636,0.0,2.0,2.3,0.9,0.5,0.5,6,20,-14,0,0,4.0,4.0
1974,Matchday 2,Chile,East Germany,1,1,1,2,1497.3,1520.0,-22.7,60,60,0,0.3091,1.0,-0.6909,1.2,1.4,2.0,0.0,0.5,0.5,9,1,8,0,0,4.0,4.0
1974,Matchday 2,Argentina,Italy,1,1,1,2,1506.5,1580.6,-74.1,1,10,9,0.4364,0.6364,-0.2,1.2,1.5,1.2,0.9,0.5,0.5,18,18,0,0,0,4.0,4.0
1974,Matchday 2,Haiti,Poland,0,7,0,7,1483.7,1549.2,-65.5,50,29,-21,0.0,0.9167,-0.9167,1.0,3.0,2.667,2.0,0.5,0.5,1,9,-8,0,0,4.0,4.0
1974,Matchday 2,Uruguay,Bulgaria,1,1,1,2,1507.7,1412.7,95.0,11,60,49,0.2545,0.2,0.0545,0.5,1.2,0.7,2.4,0.5,0.5,14,7,7,0,0,4.0,4.0
1974,Matchday 2,Netherlands,Sweden,0,0,1,0,1497.5,1550.4,-52.9,7,28,21,0.5,0.6545,-0.1545,1.25,1.25,1.4,0.9,0.5,0.5,11,12,-1,0,0,4.0,4.0
1974,Matchday 3,East Germany,Germany,1,0,2,1,1518.7,1699.4,-180.7,60,9,-51,0.6667,0.8818,-0.2152,1.5,0.5,2.2,0.9,0.5,0.5,1,20,-19,0,0,4.0,4.0
1974,Matchday 3,Australia,Chile,0,0,1,0,1470.8,1498.6,-27.8,22,60,38,0.0,0.3182,-0.3182,0.0,2.5,1.0,1.4,0.5,0.5,6,9,-3,0,0,4.0,4.0
1974,Matchday 3,Poland,Italy,2,1,2,3,1565.5,1576.4,-10.9,29,10,-19,0.95,0.6273,0.3227,3.75,1.5,1.1,1.0,0.5,0.5,9,18,-9,0,0,4.0,4.0
1974,Matchday 3,Argentina,Haiti,4,1,2,5,1510.7,1467.4,43.3,1,50,49,0.4364,0.0,0.4364,1.0,1.5,0.5,5.0,0.5,0.5,18,1,17,0,0,4.0,4.0
1974,Matchday 3,Sweden,Uruguay,3,0,2,3,1547.3,1502.3,45.0,28,11,-17,0.6273,0.2818,0.3455,1.2,0.4,0.4,1.2,0.5,0.5,12,14,-2,0,0,4.0,4.0
1974,Matchday 3,Netherlands,Bulgaria,4,1,2,5,1500.5,1418.0,82.5,7,60,53,0.5,0.2636,0.2364,1.0,1.0,0.8,2.4,0.5,0.5,11,7,4,0,0,4.0,4.0
1974,Matchday 3,Zaire,Brazil,0,3,0,3,1459.8,1653.0,-193.3,60,4,-56,0.0,0.6636,-0.6636,0.0,5.5,2.0,1.1,0.5,0.5,1,22,-21,0,0,4.0,4.0
1974,Matchday 3,Scotland,Serbia,1,1,1,2,1468.2,1554.7,-86.5,34,60,26,0.3929,0.5455,-0.1526,0.857,2.0,2.2,1.1,0.0,0.0,8,12,-4,0,0,4.0,4.0
1974,Matchday 4,Netherlands,Argentina,4,0,2,4,1515.8,1528.2,-12.4,7,1,-6,0.6429,0.5364,0.1065,1.5,1.0,1.3,1.0,0.5,0.5,11,18,-7,0,0,3.0,3.0
